id,name,address,postcode,review count,rating
874,Snack bar dagenham,"9 station parade, Heathway, Dagenham RM9 5AW, United Kingdom",RM9 5AW,71,4.5
875,Chai Stall,"Goodmayes Retail Park, High Rd, Romford RM6 4HX, United Kingdom",RM6 4HX,37,4.3
876,Morrisons Cafe,"Beacontree Heath, Wood Ln, Dagenham RM10 7RA, United Kingdom",RM10 7RA,236,4.6
877,The Vine,"3, Laurie Walk, Romford RM1 3RT, United Kingdom",RM1 3RT,103,4.4
878,Bow Bells Cafe,"43 Market Pl, Romford RM1 3AB, United Kingdom",RM1 3AB,44,4.2
879,Muffin Break,"Unit A12 The Liberty Shopping Centre, Romford RM1 3RL, United Kingdom",RM1 3RL,299,4.4
880,Station Cafe Ilford,"436 Cranbrook Rd, Gants Hill, Ilford IG2 6LL, United Kingdom",IG2 6LL,135,3.9
881,Abigail's Cafe,"68 Dagenham Rd, Romford RM7 0DA, United Kingdom",RM7 0DA,106,4.6
882,Choco Desserts London,"26-28 Goodmayes Rd, Ilford IG3 9UN, United Kingdom",IG3 9UN,333,4.9
883,Mi Chaii - Ilford Lane,"125 Ilford Ln, Ilford IG1 2RN, United Kingdom",IG1 2RN,1437,4.5
884,Divan Cafe Romford,"13 High St, Romford RM1 1JU, United Kingdom",RM1 1JU,92,4.4
885,Bridge Cafe,"188 Du Cane Rd, London W12 0BJ, United Kingdom",W12 0BJ,95,4.5
886,Caffe Della Continental,"unit 36&37, Mercury Shopping Centre, Mercury Gardens, Romford RM1 3EE, United Kingdom",RM1 3EE,262,4.4
887,Rosie Lee Cafe & Restaurant,"153 Broad St, Dagenham RM10 9HX, United Kingdom",RM10 9HX,332,4.5
888,Family Cafe,"443 Becontree Ave, Dagenham RM8 3UH, United Kingdom",RM8 3UH,226,4.2
889,Barking Net Cafe,"3 Station Parade, Barking IG11 8ED, United Kingdom",IG11 8ED,14,3.9
890,Café 90,"Romford RM3 9PH, United Kingdom",RM3 9PH,105,4.3
891,Cafe Twenty 3,"23 Collier Row Rd, Romford RM5 3NR, United Kingdom",RM5 3NR,118,4.5
892,Fragola Cafe and Bar,"54 High St, London W3 6LE, United Kingdom",W3 6LE,150,4.8
893,Daleys Cafe,"7 Church Rd, London W3 8PU, United Kingdom",W3 8PU,36,5
894,Cafe 4 You Cranham Village,"99 Front Ln, Upminster RM14 1XN, United Kingdom",RM14 1XN,145,4.8
895,Swallows Cafe,"FOURWAY HOUSE, Swallowfield Way, Hayes UB3 1DQ, United Kingdom",UB3 1DQ,129,4.7
896,Greenock Cafe,"12 Greenock Rd, Greater, London W3 8DU, United Kingdom",W3 8DU,81,4.5
897,Station Cafe,"4 Churchfield Rd, London W3 6EG, United Kingdom",W3 6EG,100,4.5
898,Brentford Cafe & Restaurant,"37 London Rd, Brentford TW8 8JB, United Kingdom",TW8 8JB,283,4.5
899,Aunty's Cafe,"29 Tentelow Ln, Southall UB2 4LQ, United Kingdom",UB2 4LQ,216,4.6
900,Gingham Kitchen,"5, The Liberty Shopping Centre, Romford RM1 3RJ, United Kingdom",RM1 3RJ,343,4.5
901,Boutique Café,"131 Sheen Ln, London SW14 8AE, United Kingdom",SW14 8AE,81,4.8
902,Cafe Inn,"1 Stewards Walk, Romford RM1 3RJ, United Kingdom",RM1 3RJ,70,4.5
903,Jolly Cafe,"620B Bath Rd, Cranford, Hounslow TW5 9TL, United Kingdom",TW5 9TL,7,4.9
904,Mama Mia Ealing Cafe,"The Broadway Ealing Shopping centre, London W5 5JY, United Kingdom",W5 5JY,107,4.3
905,Osckar's Cafe Bistro,"273 Acton Ln, London W4 5DG, United Kingdom",W4 5DG,184,4.4
906,The Tea Room,"Ockendon Rd, Upminster RM14 2UY, United Kingdom",RM14 2UY,25,4.9
907,BEAN BUZZ,"4, Cinema Parade, Whalebone Ln S, Dagenham RM8 1AA, United Kingdom",RM8 1AA,113,4.5
908,Liana's Tea Shop,"Langtons Courtyard, Billet Ln, Hornchurch RM11 1XJ, United Kingdom",RM11 1XJ,151,4.8
909,Tad in the Hole Diner,"Romford Rd, Chigwell IG7 4QW, United Kingdom",IG7 4QW,37,0
910,Cafe 786.,"68 Pitshanger Ln, London W5 1QX, United Kingdom",W5 1QX,204,4.2
911,Chaiiwala,"253 A, Ilford Ln, Ilford IG1 2SB, United Kingdom",IG1 2SB,2425,4.5
912,Muhra Cafe & Restaurant,"4 Johnsons Way, London NW10 7PF, United Kingdom",NW10 7PF,43,4.4
913,Go Local Café,"178 Brabazon Rd, Hounslow TW5 9LP, United Kingdom",TW5 9LP,61,4.9
914,Acton Cafe London,"130 Churchfield Rd, London W3 6BS, United Kingdom",W3 6BS,27,4.7
915,Café Leemoo,"9, Castle Hill Parade, The Avenue, London W13 8JP, United Kingdom",W13 8JP,313,4.7
916,Cafe 403,"403 Chiswick High Rd., Chiswick, London W4 4AR, United Kingdom",W4 4AR,247,4.4
917,Rail Road Cafe,"11 High St, West Drayton UB7 7QG, United Kingdom",UB7 7QG,96,4.6
918,Coffee Pot Cafe,"554 London Rd, Isleworth TW7 4EP, United Kingdom",TW7 4EP,163,4.8
919,Cafe Hills Northwood,"69 Joel St, Pinner, Northwood HA6 1LL, United Kingdom",HA6 1LL,249,4.8
920,The Puddle Cafe & Restaurant,"Puddledock Farm, St. Marys Ln, Upminster RM14 3NX, United Kingdom",RM14 3NX,317,4.5
921,Market Cafe,"25 High St, Romford RM1 1JL, United Kingdom",RM1 1JL,41,4.4
922,Bedfont Cafe,"475 Staines Rd, Feltham TW14 8BL, United Kingdom",TW14 8BL,244,4.7
923,Clocktower Cafe,"151 Uxbridge Rd, London W7 3SP, United Kingdom",W7 3SP,641,4.9
924,Cafe Nano,"76 Sheen Rd, Richmond TW9 1UF, United Kingdom",TW9 1UF,69,4.8
925,Tasty Cafe,"Tasty Cafe, Station Parade, 4 Victoria Rd, Romford RM1 2JA, United Kingdom",RM1 2JA,112,4.2
926,Valentines Park Cafe,"Valentines Park, Ilford IG1 4SB, United Kingdom",IG1 4SB,554,4.4
927,HR's Café House,"122 Upminster Rd, Hornchurch RM12 6PL, United Kingdom",RM12 6PL,301,4.7
928,Master memz cafe bistro,"48 Whalebone Ln S, Dagenham RM8 1BB, United Kingdom",RM8 1BB,12,4.6
929,Maison Fraise Patisserie,"50 High St, Ilford IG6 2DH, United Kingdom",IG6 2DH,34,4.9
930,The Breakfast Box,"Fowler Rd, Ilford IG6 3UT, United Kingdom",IG6 3UT,45,4.6
931,Caffe Latte,"2, The Vicarage Field Shopping Centre, Ripple Rd, Barking IG11 8DG, United Kingdom",IG11 8DG,244,3.9
932,Ley Street Cafe,"313 Ley St, Ilford IG1 4AA, United Kingdom",IG1 4AA,284,4.7
933,5 Elm's Cafe,"309 Wood Ln, Dagenham RM8 3NH, United Kingdom",RM8 3NH,213,4.2
934,Neighbourhood Cafe Yukari,"110 North Rd, Richmond TW9 4HJ, United Kingdom",TW9 4HJ,256,4
935,WA Cafe (Ealing),"32 Haven Grn, London W5 2NX, United Kingdom",W5 2NX,1142,3.8
936,The Avenue Cafe,"The Avenue Cafe, 267 Aldborough Rd. S, Ilford IG3 8JB, United Kingdom",IG3 8JB,10,4.5
937,Seven Kings Cafe,"390 Green Ln, Seven Kings, Ilford IG3 9JX, United Kingdom",IG3 9JX,465,4.4
938,Cafe Chateau,"7-9 North St, Romford RM1 1BH, United Kingdom",RM1 1BH,168,4.4
939,Sunrise Café,"77 Old Oak Common Ln, London W3 7DD, United Kingdom",W3 7DD,322,4.2
940,Dans Cafe,"41Greenford Road, Greenford UB6 9AY, United Kingdom",UB6 9AY,280,4.6
941,Pietro's,"Pietro's Cafe, 141 Church Elm Ln, Dagenham RM10 9RR, United Kingdom",RM10 9RR,67,4.5
942,North Street Cafe,"138 North St, Romford RM1 1DL, United Kingdom",RM1 1DL,206,4.4
943,Harrold Hill Cafe,"Faringdon Grove, 7 Faringdon Ave, Harold Hill, Romford RM3 8TD, United Kingdom",RM3 8TD,147,4.9
944,French's Cafe & Catering,"3 North St, Hornchurch RM11 1RL, United Kingdom",RM11 1RL,171,4.8
945,Abigails Cafe,"556 Cranbrook Rd, Ilford IG2 6RE, United Kingdom",IG2 6RE,214,4
946,Global Cafe,"Fox Burrow Rd, Chigwell IG7 4QL, United Kingdom",IG7 4QL,189,4.3
947,Moral cafe,"313 High Rd, Ilford IG1 1NR, United Kingdom",IG1 1NR,886,4.4
948,Titanic Cafe,"124 Cranbrook Rd, Cranbrook, Ilford IG1 4LZ, United Kingdom",IG1 4LZ,404,4.6
949,Premier Cafe,"108A South St, Enfield EN3 4QA, United Kingdom",EN3 4QA,48,4.7
950,Big Breakfast Cafe,"78 Wood Ln, Dagenham RM8 2NT, United Kingdom",RM8 2NT,137,4.3
951,The Lounge Cafe Wembley,"113 Chalkhill Rd, Wembley Park, Wembley HA9 9FX, United Kingdom",HA9 9FX,78,4.3
952,Olive Tree Cafe,"265 Chase Cross Rd, Collier Row, Romford RM5 3XS, United Kingdom",RM5 3XS,264,4.6
953,Farran Café,"Acton Business Centre, School Rd, London NW10 6TD, United Kingdom",NW10 6TD,44,4.3
954,The Big Friendly Coffee,"Barking Park, Longbridge Rd, Barking IG11 8UD, United Kingdom",IG11 8UD,170,3.9
955,Bridge Cafe,"Westfields Rd, West Acton, London W3 0AP, United Kingdom",W3 0AP,147,4.5
956,FOTOOR,"106 High St, Harrow HA3 7AH, United Kingdom",HA3 7AH,74,4.6
957,Café Paolo,"1 The Vale, London W3 7RU, United Kingdom",W3 7RU,926,4.9
958,Café Berry,"Café Berry, The Lodge Pitshanger Park, Woodbury Park Rd, London W13 8DJ, United Kingdom",W13 8DJ,61,4.2
959,Cafe Paradiso,"440b Chiswick High Rd., Chiswick, London W4 5TT, United Kingdom",W4 5TT,86,4.4
960,Spire Cafe,"St Paul's Rd, Brentford TW8 0PN, United Kingdom",TW8 0PN,78,4.4
961,Blanca Lounge N Bistro Cafe,"464 Lodge Ave, Dagenham RM9 4QS, United Kingdom",RM9 4QS,122,4.8
962,The Willow Cafe,"85 Kew Grn, Richmond TW9 3AH, United Kingdom",TW9 3AH,43,4
963,Nova Cafe Lounge,"Old Oak Common Ln, London NW10 6DT, United Kingdom",NW10 6DT,166,4.3
964,Lune Cafe Bistro,"41 High St, Waltham Cross EN8 7BU, United Kingdom",EN8 7BU,98,
965,Cosy Cafe,"197 Ardleigh Grn Rd, Hornchurch RM11 2SD, United Kingdom",RM11 2SD,224,4.7
966,The Lunchbox,"38 Bilton Rd, Perivale, Greenford UB6 7DS, United Kingdom",UB6 7DS,164,4.2
967,Malieu Cafe,"117 The Vale, London W3 7RQ, United Kingdom",W3 7RQ,1888,4.8
968,Eastbrookend Country Park Tea Room,"Discovery Centre, Eastbrookend, The Chase, Dagenham, Romford RM7 0SS, United Kingdom",RM7 0SS,242,4.5
969,Tesco Cafe,"796 Cranbrook Rd, Ilford IG6 1HZ, United Kingdom",IG6 1HZ,29,4
970,The Tea Cosy,"7/11, The Arcade, Farnham Rd, Romford RM3 8EB, United Kingdom",RM3 8EB,55,4.3
971,Valentine Cafe,"217 Cranbrook Rd, Cranbrook, Ilford IG1 4TD, United Kingdom",IG1 4TD,63,4.4
972,Cafe Royale,"624 Upper Brentwood Rd, Romford RM2 6HS, United Kingdom",RM2 6HS,279,4.5
973,Happy Eater Cafe,"136 Collier Row Ln, Romford RM5 3DU, United Kingdom",RM5 3DU,150,4.7
974,Farm Cafe-A,"Farm Cottage, Youngs Farm, St. Marys Ln, Upminster RM14 3NU, United Kingdom",RM14 3NU,205,4.6
975,Roneo Cafe,"14A Roneo Cor, Hornchurch RM12 4TN, United Kingdom",RM12 4TN,168,4.5
976,Silver Cafe Diner,"The Cloisters, 133 Mungo Park Rd, Rainham RM13 7PP, United Kingdom",RM13 7PP,75,4.7
977,Poppins Romford,"1 Western Rd, Romford RM1 3LD, United Kingdom",RM1 3LD,538,4.4
978,Elm Park Cafe,"25 The Broadway, Hornchurch RM12 4RW, United Kingdom",RM12 4RW,291,4.7
979,Gunays Cafe,"6, Beadles Parade, Rainham Rd S, Dagenham RM10 8YL, United Kingdom",RM10 8YL,283,4.5
980,The Brunch Bar previously The Waffle Bar,"189 Ardleigh Grn Rd, Hornchurch RM11 2SD, United Kingdom",RM11 2SD,126,4.7
981,Fig Branch Cafe,"142 Station Ln, Hornchurch RM12 6LT, United Kingdom",RM12 6LT,188,4.9
982,Whitton Cafe,"121C Nelson Rd, Twickenham TW2 7AZ, United Kingdom",TW2 7AZ,397,4.8
983,Street Kitchen - Cafe and Restaurant,"364 Parsloes Ave, Dagenham RM9 5QP, United Kingdom",RM9 5QP,39,1
984,Chai Brunch Seven Kings ilford,"14 Cameron Rd, Seven Kings, Ilford IG3 8LA, United Kingdom",IG3 8LA,10,
985,Emerald Cafe Bistro,"Goodmayes Park, Cafe Pavillion, Aberdour Rd, Ilford IG3 9PG, United Kingdom",IG3 9PG,181,4.4
986,Hide away cafe,"Central Way, Feltham TW14 0XQ, United Kingdom",TW14 0XQ,183,4.7
987,Chapters London,"833-835 High Rd, Ilford IG3 8TD, United Kingdom",IG3 8TD,502,4.4
988,Enjoy Cafe,"532 Rainham Rd S, east, Dagenham RM10 7XD, United Kingdom",RM10 7XD,290,4.4
989,Papillon Cafe and Patisserie,"147 Northfield Ave, London W13 9QT, United Kingdom",W13 9QT,304,4.9
990,Cafe Macarong,"10 Station Parade, Richmond TW9 3PZ, United Kingdom",TW9 3PZ,240,4
991,Darya Cafe,"Cafe unit, St Theresa's Rd, Feltham TW14 0NW, United Kingdom",TW14 0NW,181,4.8
992,Hanwell Cafe,"The Hanwell Cafe, 7 Bordars Rd, London W7 1AG, United Kingdom",W7 1AG,187,4.9
993,Cafe Milano,"8 Lichfield Ct, Sheen Rd, Richmond TW9 1AS, United Kingdom",TW9 1AS,109,4.8
994,Salisbury Cafe,"10 Chinchilla Dr, Cranford, Hounslow TW4 7NP, United Kingdom",TW4 7NP,606,5
995,Station Cafe,"795 London Rd, Hounslow TW3 1RS, United Kingdom",TW3 1RS,358,4.7
996,Butter Beans,"3, Westminster House, Kew Rd, Richmond TW9 2ND, United Kingdom",TW9 2ND,554,4.7
997,Coffee and Chap House,"687 Cranbrook Rd, Ilford IG2 6SY, United Kingdom",IG2 6SY,44,4.6
998,L'Amandine Café London,"80 S Ealing Rd, London W5 4QB, United Kingdom",W5 4QB,167,4.6
999,Goodfillas Sandwich & Coffee House.,"165 Ealing Rd, Brentford TW8 0AU, United Kingdom",TW8 0AU,157,4.5
1000,Star Cafe,"147 Burnt Oak Broadway, Burnt Oak, Edgware HA8 5EJ, United Kingdom",HA8 5EJ,54,4.4
1001,Grace Cafe,"85 Bedfont Ln, Feltham TW14 9BH, United Kingdom",TW14 9BH,125,4.7
1002,Victoria Cafe,"Post Office, 147 Victoria Rd, London N9 9BA, United Kingdom",N9 9BA,84,4.7
1003,Couleur Cafe BRUNCH,"Learning Centre, 2 Town Sq, Barking IG11 7NB, United Kingdom",IG11 7NB,204,3.9
1004,Caffe Nova,"66 Brentwood Rd, Hornchurch, Romford RM1 2EP, United Kingdom",RM1 2EP,73,4.7
1005,Cafe 178,"178 Longwood Gardens, Clayhall, Ilford IG5 0EW, United Kingdom",IG5 0EW,51,4.5
1006,Little Olive,"164 Station Ln, Hornchurch RM12 6LS, United Kingdom",RM12 6LS,117,4.9
1007,Oak tree Cafe,"849 Longbridge Rd, Dagenham RM8 2DA, United Kingdom",RM8 2DA,40,4.9
1008,Sabsdeli Cafe,"Sabsdeli, 213C Pettits Ln N, Romford RM1 4NU, United Kingdom",RM1 4NU,74,4.7
1009,Mel's Cafe,"Unit C8, Seedbed Centre, Essex RM7 0AZ, United Kingdom",RM7 0AZ,246,5
1010,Toastea Cafe,"161 Whitchurch Rd, Romford RM3 9AA, United Kingdom",RM3 9AA,133,4.6
1011,Tea Pot Cafe Romford,"43A Market Pl, Romford RM1 3AB, United Kingdom",RM1 3AB,104,4.4
1012,Lakeview Palace Cafe,"Boathouse, Hornchurch RM12 4QU, United Kingdom",RM12 4QU,600,4.7
1013,Café 108,"108 Ardleigh Grn Rd, Hornchurch RM11 2SH, United Kingdom",RM11 2SH,427,4.5
1014,Cafe in Cranham,"Broadway 1XJ, Front Ln, Upminster RM14 1XJ, United Kingdom",RM14 1XJ,137,4.4
1015,Bon Appetit,"95 High Rd, Romford RM6 6PB, United Kingdom",RM6 6PB,332,4.6
1016,Cosy Corner Coffee,"2B Moor Ln, Upminster RM14 1EB, United Kingdom",RM14 1EB,13,0
1017,Tea Island,"168 High St, Hornchurch RM12 6AF, United Kingdom",RM12 6AF,212,4.3
1018,Café Break,"25 Station Rd, Romford RM3 0BP, United Kingdom",RM3 0BP,326,4.6
1019,Flavours,"14 Elm Parade Shops, Elm Park Ave, Hornchurch RM12 4SA, United Kingdom",RM12 4SA,104,4.7
1020,The Sip House,"179 Station Ln, Hornchurch RM12 6LL, United Kingdom",RM12 6LL,108,4.9
1021,ZAZ CAFE,"Litho House, 65 Faringdon Ave, Harold Hill, Romford RM3 8ST, United Kingdom",RM3 8ST,107,4.3
1022,Cristina's Cafe,"273 London Rd, Romford RM7 9NJ, United Kingdom",RM7 9NJ,22,
1023,Beehive.,"26 The Grn, London W5 5DA, United Kingdom",W5 5DA,716,4.4
1024,The Nest,"56 Barnes High St, London SW13 9LF, United Kingdom",SW13 9LF,239,4.5
1025,Liloo Coffee & Kitchen,"8 Claylands Rd, London SW8 1NY, United Kingdom",SW8 1NY,332,4.9
1026,ARISTA,"Kew Bridge, 14 Capital Interchange Way, Brentford TW8 0SP, United Kingdom",TW8 0SP,115,4
1027,Cafe Roma,"129 Ley St, Ilford IG1 4BH, United Kingdom",IG1 4BH,20,5
1028,Jackson's Cafe,"47 High St, Romford RM1 1JL, United Kingdom",RM1 1JL,80,4.4
1029,The Airedale,"The Hogarth Health Club, Airedale Ave, Chiswick, London W4 2NW, United Kingdom",W4 2NW,7,4.5
1030,CAFFE' ITALIA 1,"361 High Rd, Ilford IG1 1TF, United Kingdom",IG1 1TF,21,5
1031,Central Café,"3 Broadway Parade, Hornchurch RM12 4RS, United Kingdom",RM12 4RS,102,4.7
1032,The Roastery,"61 Kew Bridge Rd, Brentford TW8 0EW, United Kingdom",TW8 0EW,261,3.9
1033,Lins Artisan Desserts,"4 Quarant Arcade, Romford RM1 3ED, United Kingdom",RM1 3ED,22,4.3
1034,Tide Tables Cafe,"2 The Arches, Richmond TW9 1TH, United Kingdom",TW9 1TH,1181,4.7
1035,PAUL Le Café Three Quays,,,1078,4.7
1036,Blue Tree Kitchen,"Barnes Sports Club, 261 Lonsdale Rd, London SW13 9QL, United Kingdom",SW13 9QL,34,4.5
1037,Victoria Plaza Café,"Kew Rd, Richmond TW9 3AB, United Kingdom",TW9 3AB,415,4
1038,GAIL's Bakery Chiswick,"282 Chiswick High Rd., Chiswick, London W4 1PA, United Kingdom",W4 1PA,676,4
1039,Richmond Hill Bakery,"54 Friars Stile Rd, Richmond TW10 6NQ, United Kingdom",TW10 6NQ,399,4.8
1040,Darcys Cafe,"24 Sutton Ct Rd, Uxbridge UB10 9HP, United Kingdom",UB10 9HP,143,4.7
1041,PAUL Canary Wharf,"Unit RP 310, Cabot Sq, London E14 5AB, United Kingdom",E14 5AB,625,4.5
1042,Eatalia,"94 Bermondsey St, London SE1 3UB, United Kingdom",SE1 3UB,295,4.2
1043,Royal Star Café,"44 Hatch Ln, London E4 6LQ, United Kingdom",E4 6LQ,304,4.5
1044,GAIL's Bakery Richmond,"12-13 Lichfield Ct, Sheen Rd, London TW9 1AS, United Kingdom",TW9 1AS,453,3.9
1045,Chiswick House Café,"22 Burlington Ln, Chiswick, London W4 2RP, United Kingdom",W4 2RP,380,4.4
1046,Tesco Cafe,"Mogden Ln, Isleworth TW7 7JY, United Kingdom",TW7 7JY,99,4.6
1047,Metos Coffee House,"33 Sheen Ln, London SW14 8AB, United Kingdom",SW14 8AB,98,4.4
1048,Carter's cafe,"12 Byward St, London EC3R 5AS, United Kingdom",EC3R 5AS,136,4.3
1049,Tiramisu Cafe,"12 St Mary's Rd, London W5 5ES, United Kingdom",W5 5ES,349,4.6
1050,Sheen Kitchen,"32 Sheen Ln, London SW14 8LW, United Kingdom",SW14 8LW,2,5
1051,Peyton and Byrne Bakeries,"22 Greenwich Church St, London SE10 9BJ, United Kingdom",SE10 9BJ,647,4.3
1052,Bondi Social,"92 Churchfield Rd, London W3 6DH, United Kingdom",W3 6DH,83,4.5
1053,Caffe Paradiso,"45 Shad Thames, London SE1 2NJ, United Kingdom",SE1 2NJ,415,4.8
1054,The Clocktower Café Syon Park,"Hillier Garden Centre, Syon Park, Park Rd, Brentford TW8 8JF, United Kingdom",TW8 8JF,98,4.2
1055,Ole & Steen,"260-262 Chiswick High Rd., Chiswick, London W4 1PD, United Kingdom",W4 1PD,420,4
1056,Farm W5,"19 The Grn, London W5 5DA, United Kingdom",W5 5DA,506,4.5
1057,Bakery - The Italians,"454, 458 Chiswick High Rd., Chiswick, London W4 5TT, United Kingdom",W4 5TT,832,4.1
1058,Grind,"17 Nelson Rd., London SE10 9JB, United Kingdom",SE10 9JB,2124,4.4
1059,Mimi’s Coffee and Dessert Lounge,"5-8, Noble Corner, Great West Rd, Hounslow TW5 0PA, United Kingdom",TW5 0PA,881,4.4
1060,West Side Cafe And Sandwich Bar,"92 Pitshanger Ln, London W5 1QX, United Kingdom",W5 1QX,34,4.6
1061,Toast Cafe & Coffee Bar,"Hounslow TW3 3DH, United Kingdom",,0,0
1062,KINGS TEA,"5 Resolution Way, London SE8 4NT, United Kingdom",SE8 4NT,2,5
1063,The Alberts Deli,"2 Worple Way, Richmond TW10 6DF, United Kingdom",TW10 6DF,362,4.7
1064,Coffee & Cream,"320 Bath Rd, Hounslow TW4 7HW, United Kingdom",TW4 7HW,103,4.2
1065,Whittard of Chelsea London Bridge,"Unit SU05, London Bridge Station, Western Arcade, St Thomas St, London SE1 3QX, United Kingdom",SE1 3QX,86,4.6
1066,Godfreys of Hornchurch,"21 Butts Green Rd, Hornchurch RM11 2JS, United Kingdom",RM11 2JS,110,4.3
1067,Kapucin,"18b Hill Rise, Richmond TW10 6UA, United Kingdom",TW10 6UA,293,4.6
1068,Comptoir Bakery Bermondsey,"96 Bermondsey St, London SE1 3UB, United Kingdom",SE1 3UB,457,4.4
1069,Ace Peri Peri & Bagels,"1 Station Rd, Upminster RM14, United Kingdom",RM14,46,3.5
1070,Brick Lane Bagel Co. (Gidea Park),"87 Main Rd, Gidea Park, Romford RM2 5EL, United Kingdom",RM2 5EL,110,4.4
1071,Tea2you,"Bedale St, London SE1 1TL, United Kingdom",SE1 1TL,71,4.6
1072,The Basement Lounge,"3-5 Goodmayes Rd, London, Ilford IG3 9UH, United Kingdom",IG3 9UH,161,4
1073,Le Moulin,"18B Station Ln, Hornchurch RM12 6NJ, United Kingdom",RM12 6NJ,496,4.7
1074,Kimbo by Maze Cafe,"5A, 6A Oak Rd, London W5 3SS, United Kingdom",W5 3SS,92,4.7
1075,56 Cafe Bar,"56 Cranbrook Rd, Cranbrook, Ilford IG1 4NF, United Kingdom",IG1 4NF,32,4.5
1076,St Raphael's Park Cafe,"Romford RM2 5PL, United Kingdom",,315,4.4
1077,Awakener specialty Coffee,"North acton square, 3 Victoria Rd, North Acton, London W3 6UP, United Kingdom",W3 6UP,89,4.8
1078,Four Leaf Coffee,"Wheelers of Chiswick, Chiswick, London W4 1LR, United Kingdom",W4 1LR,83,5
1079,Tea2you,"136 Spa Rd, London SE16 3AE, United Kingdom",SE16 3AE,8,4
1080,Balcony Café,"Redbridge Sports & Leisure, Forest Rd, Ilford IG6 3HD, United Kingdom",IG6 3HD,1,4.6
1081,Hisashi Coffee Company,"4-6 Cranbrook Rd, Ilford IG1 4DJ, United Kingdom",IG1 4DJ,293,4.5
1082,Jamocha Coffee,"190 Jamaica Rd, London SE16 4RT, United Kingdom",SE16 4RT,30,
1083,Mugi's Coffee Bar,"15 Station Parade, Uxbridge Rd, London W5 3LD, United Kingdom",W5 3LD,331,4.5
1084,Fatladz,"15-17 Roebuck Rd, Ilford IG6 3TU, United Kingdom",IG6 3TU,14,4.5
1085,Court of Miracles coffee,"212 Northfield Ave, London W13 9SJ, United Kingdom",W13 9SJ,290,4.9
1086,Caffè Venezia,"48 Lampton Rd, Hounslow TW3 1JQ, United Kingdom",TW3 1JQ,287,4.8
1087,Bella cafe,"86 High St, Ilford IG6 2DR, United Kingdom",IG6 2DR,130,5
1088,Friends Café & Sweets,"419 High Rd, Ilford IG1 1TL, United Kingdom",IG1 1TL,9,4.5
1089,Studio 17 Cafe,"394 Richmond Rd, East Twickenham, Twickenham TW1 2DY, United Kingdom",TW1 2DY,5,
1090,Kolly Coffee,"71-75 Uxbridge Rd, London W5 5SL, United Kingdom",W5 5SL,190,4.5
1091,Element Coffee,"236 Northfield Ave, London W13 9SJ, United Kingdom",W13 9SJ,349,4.4
1092,WOLF Cafe,"193 Becontree Ave, Dagenham RM8 2UR, United Kingdom",RM8 2UR,5,4.8
1093,Traditional Turkish coffee house,"318 Hertford Rd, London N9 7HB, United Kingdom",N9 7HB,12,4.9
1094,Coffee Vibe,"179 St. Marys Ln, Upminster RM14 3BU, United Kingdom",RM14 3BU,43,4.6
1095,Chai Baba,"35 Hanbury St, London E1 6QR, United Kingdom",E1 6QR,44,4.6
1096,Postcard Teas,"9 Dering St, London W1S 1AG, United Kingdom",W1S 1AG,196,4.4
1097,Chai Spot,"249 High St, London W3 9BY, United Kingdom",W3 9BY,304,4.5
1098,T4 Canary Wharf,"Canada Place, 7 Crossrail Pl, London E14 5FU, United Kingdom",E14 5FU,397,4.7
1099,The Park Cafe,"King Georges Playing Fields Car Park, Eastern Ave W, Romford RM7 7PN, United Kingdom",RM7 7PN,167,4.1
1100,Spaces Coffee Club,"Level 14, 25 Cabot Sq, London E14 4QA, United Kingdom",E14 4QA,3,5
1101,La Tostadora Roastery + Coffee,"267 Poyser St, London E2 9RF, United Kingdom",E2 9RF,117,4.8
1102,Café W,"51 Greenwich Church St, London SE10 9BL, United Kingdom",SE10 9BL,50,4.6
1103,Caffe Latte,"2A Willesden Ln, London NW6 7SR, United Kingdom",NW6 7SR,20,4.6
1104,Fields,"36 Churchfield Rd, London W3 6EB, United Kingdom",W3 6EB,165,4.7
1105,Arts Kitchen Blackheath,"19-21 Lee Rd, Blackheath, London SE3 9RQ, United Kingdom",SE3 9RQ,61,4.6
1106,Rose Cafe,"279D Finchley Rd, London NW3 6LT, United Kingdom",NW3 6LT,112,4.9
1107,Cintias Cafe Bar,"Holloway Ln, Harmondsworth, West Drayton UB7 0AE, United Kingdom",UB7 0AE,556,4.7
1108,"Delight House Cafe, Cakes Wedding, Coffee Lewshiam, Bakery","209 Lewisham Way, London SE4 1UY, United Kingdom",SE4 1UY,45,4.4
1109,Tesco Cafe,"300 Hornchurch Rd, Hornchurch RM11 1PY, United Kingdom",RM11 1PY,3,
1110,SUNDAY cafe & restaurant,"169 Hemingford Rd, London N1 1DA, United Kingdom",N1 1DA,1136,4.2
1111,Greedies,"49 South St, Isleworth TW7 7AA, United Kingdom",TW7 7AA,737,4.4
1112,Bread Ahead Bakery Pavilion Road,"249 Pavilion Rd, London SW1X 0BP, United Kingdom",SW1X 0BP,746,4.4
1113,River Lounge Restaurant & Cafe,"Nash House, Old Oak Ln, London NW10 6UA, United Kingdom",,198,4.9
1114,IWM Cafe,"IWM, Lambeth Rd, London SE1 6HZ, United Kingdom",SE1 6HZ,123,4.6
1115,"The Bach (Breakfast, Lunch, Coffee)","12 Broadway Market, London E8 4QJ, United Kingdom",E8 4QJ,370,4.5
